center,sigma,support,input_variable,term_index
0.6938775510204082,0.642465928716301,734,53,1
0.2954545454545454,0.6836746019218414,15007,54,0
0.7045454545454546,0.6280266692072729,660,54,1
0.2653061224489796,0.6852969906307211,14944,55,0
0.6938775510204082,0.642465928716301,723,55,1
0.2954545454545454,0.6836746019218414,15018,56,0
0.7045454545454546,0.6280266692072729,649,56,1
0.0,0.6995740252603411,12223,57,0
0.8087888653148803,0.9155946834080918,3444,57,1
0.5761078998073215,0.6995740112688609,9843,58,0
0.1558700418576839,0.6437744896072921,5258,58,1
1.0,0.6463309025114045,566,58,2
0.2100591715976331,0.6995740112688611,15542,59,0
0.636094674556213,0.647830371382111,125,59,1
0.3015062547868266,0.699574011268861,15614,60,0
1.0,0.83843507681942,53,60,1
0.3302325581395348,0.699574011268861,15631,61,0
1.0,0.8183389015540398,36,61,1
0.2069830268614168,0.6995740112688609,15307,62,0
0.6967838019139588,0.6924388985605343,360,62,1
0.2787698390156894,0.699574011268861,15338,63,0
0.7242320470227448,0.6614207893586099,329,63,1
0.3343922066920796,0.699574011268861,15632,64,0
0.9186785260482846,0.7585385297959695,35,64,1
0.4259259259259259,0.699574011268861,5242,65,0
0.0,0.6477537141378342,10408,65,1
1.0,0.7513943083998877,17,65,2
0.3344505293902884,0.699574011268861,15628,66,0
0.9186856516977,0.7585027136711799,39,66,1
0.4259259259259259,0.699574011268861,5837,67,0
0.0,0.6477537141378342,9809,67,1
1.0,0.7513943083998877,21,67,2
0.5,0.6995740112688611,8635,68,0
1.0,0.6995740112688611,6878,68,1
0.0,0.6995740112688611,154,68,2
0.3076923076923077,0.699574011268861,14991,69,0
0.7692307692307693,0.672667318527751,676,69,1
0.0,0.6995740252603411,13945,70,0
1.0,1.0493610238990314,1722,70,1
0.0,0.6995740252603411,10455,71,0
1.0,1.0493610238990314,5212,71,1
0.5545977011494252,0.6995740112688609,8360,72,0
1.0,0.661378878469699,7186,72,1
0.0201149425287356,0.7236972530367527,121,72,2
0.5454545454545455,0.6995740112688609,5124,73,0
0.9636363636363636,0.6423361376195904,10489,73,1
0.0,0.7313728299629001,54,73,2
0.2285714285714285,0.699574011268861,13348,74,0
0.6571428571428571,0.6496044390353709,2319,74,1
0.217391304347826,0.6691577499093453,15495,75,0
0.6521739130434783,0.6387414885498297,172,75,1
0.8076923076923077,0.6995740112688609,12223,76,0
0.0,0.9148275531977412,3444,76,1
0.8076923076923077,0.6995740112688609,12223,77,0
0.0,0.9148275531977412,3444,77,1
0.2285714285714285,0.699574011268861,13402,78,0
0.6571428571428571,0.6496044390353709,2265,78,1
0.217391304347826,0.6691577499093453,15506,79,0
0.6521739130434783,0.6387414885498297,161,79,1
0.7916666666666667,0.699574011268861,15584,80,0
0.0,0.9036164312222787,83,80,1
0.8076923076923077,0.6995740112688609,12084,81,0
0.0,0.9148275531977412,3583,81,1
0.7916666666666667,0.699574011268861,15645,82,0
0.8076923076923077,0.6995740112688609,12135,83,0
0.0,0.9148275531977412,3532,83,1
0.0,0.6995740252603411,9899,84,0
0.4347826086956521,0.6539496262253275,5544,84,1
0.8478260869565217,0.6159292960280629,224,84,2
0.0,0.6995740252603411,10593,85,0
0.4242424242424242,0.6465759871078691,4866,85,1
0.8181818181818182,0.5988777555689404,208,85,2
0.0,0.6607088024120712,13182,86,0
0.4444444444444444,0.641276183992196,1941,86,1
0.8333333333333334,0.5926946519339884,544,86,2
0.0,0.635976387872263,12996,87,0
0.4545454545454545,0.6359763808765228,2307,87,1
0.9090909090909092,0.6359763773786529,364,87,2
0.0,0.6995740252603411,10031,88,0
0.4347826086956521,0.6539496262253275,5419,88,1
0.8478260869565217,0.6159292960280629,217,88,2
0.0,0.6995740252603411,10704,89,0
0.4242424242424242,0.6465759871078691,4761,89,1
0.8181818181818182,0.5988777555689404,202,89,2
0.0,0.6607088024120712,13182,90,0
0.4444444444444444,0.641276183992196,1941,90,1
0.8333333333333334,0.5926946519339884,544,90,2
0.0,0.635976387872263,12996,91,0
