center,sigma,support,input_variable,term_index
0.0327868852459016,0.4556817818068157,34051,102,0
0.5245901639344263,0.45194668523462866,1526,102,1
0.8032786885245902,0.3529666260716728,67,102,2
0.0392156862745098,0.42887697111229706,31261,103,0
0.6274509803921569,0.4824865925013342,700,103,1
0.3137254901960784,0.33952760213056854,3671,103,2
0.625,0.4556817818068156,23737,104,0
0.166666667,0.4366950407463044,7012,104,1
1.0,0.39872155908096363,4895,104,2
0.0,0.4556817909204512,8350,105,0
0.6666666666666666,0.5316287499981026,19096,105,1
0.3333333333333333,0.37973482272916415,6663,105,2
1.0,0.41770830226798983,1535,105,3
0.0,0.4556817909204512,19374,106,0
0.4,0.41011360818295184,10048,106,1
0.7,0.34176133863352054,4720,106,2
1.0,0.30758520385880495,1502,106,3
0.0,0.4556817909204512,17480,107,0
0.3333333333333333,0.37973482272916415,11025,107,1
0.5833333333333334,0.303787856816286,6153,107,2
0.8333333333333334,0.2658143738598469,940,107,3
0.947368421,0.4556817818068156,30050,108,0
0.0,0.6595394210121972,5482,108,1
0.5595238095,0.40457461453589993,112,108,2
0.857142857,0.4556817818068156,28244,109,0
0.0,0.6184252752441524,6548,109,1
0.5714285715,0.35803568560770904,852,109,2
0.6666666665000001,0.4556817818068156,22441,110,0
0.0,0.5316287453653379,3080,110,1
1.0,0.37973481824829325,10123,110,2
1.0,0.45568178180681557,24199,111,0
0.5,0.4556817818068156,7812,111,1
0.0,0.4556817818068156,3633,111,2
1.0,0.45568178180681557,28137,112,0
0.727272727,0.3521177406113616,6106,112,1
0.444444444,0.30493856624848314,934,112,2
0.0,0.22812856867916537,265,112,3
0.0,0.4556817909204512,11646,113,0
0.5,0.45568178636363343,15988,113,1
1.0,0.45568178408522453,8010,113,2
0.5,0.4556817818068156,9419,114,0
0.0,0.4556817818068156,18459,114,1
1.0,0.4556817818068156,7766,114,2
1.0,0.45568178180681557,10859,115,0
0.5,0.4556817818068156,21287,115,1
0.0,0.4556817818068156,3498,115,2
1.0,0.45568178180681557,22021,116,0
0.0,0.6835226727102234,3020,116,1
0.5,0.4556817818068156,10603,116,2
0.75,0.4556817818068156,32078,117,0
0.0,0.5696022272585195,3566,117,1
1.0,0.45568178180681557,29509,118,0
0.727272727,0.3521177406113616,5407,118,1
0.428571429,0.3121716100063294,576,118,2
0.0,0.3513779974013779,127,118,3
0.2222222222222222,0.41618771687650835,25,118,4
0.0,0.4556817909204512,12395,119,0
1.0,0.6835226772670412,17219,119,1
0.5,0.45568178636363343,6030,119,2
0.5,0.4556817818068156,12922,120,0
0.0,0.4556817818068156,16385,120,1
1.0,0.4556817818068156,6337,120,2
0.0,0.4556817909204512,4057,121,0
1.0,0.6835226772670412,27324,121,1
0.5,0.45568178636363343,4263,121,2
0.857142857,0.4556817818068156,29404,122,0
0.5,0.3905843843407446,4003,122,1
0.0,0.4231330830737801,2237,122,2
0.875,0.45568178180681557,29827,123,0
0.5,0.39872155908096363,3438,123,1
0.0,0.4272016704438896,2379,123,2
1.0,0.45568178180681557,30125,124,0
0.7,0.3645454254454525,4764,124,1
0.375,0.3303692918099413,587,124,2
0.0,0.3360653140825265,168,124,3
0.0,0.4556817909204512,8514,125,0
0.5,0.45568178636363343,15454,125,1
1.0,0.45568178408522453,11676,125,2
0.5,0.4556817818068156,23771,126,0
0.0,0.4556817818068156,9912,126,1
1.0,0.4556817818068156,1961,126,2
1.0,0.45568178180681557,14794,127,0
0.6666666665000001,0.37973481824829325,18150,127,1
0.0,0.49365526358607675,2700,127,2
0.8790849674411767,0.4486614743620343,34285,128,0
0.6018651357941177,0.35065476401813445,1127,128,1
0.3781512609705882,0.2772697191035601,176,128,2
0.0423529411764705,0.2916520362432985,56,128,3
