center,sigma,support,input_variable,term_index
0.0,0.3935433661286128,20037,96,0
0.2424242424242424,0.3072399938053526,1760,96,1
0.5151515151515151,0.27789684648635327,143,96,2
0.6818181818181818,0.21489538687764587,64,96,3
0.8333333333333334,0.17649038765197686,4,96,4
0.0,0.4556817909204512,21412,97,0
0.3012048192771085,0.36509444419721826,556,97,1
0.5542168674698795,0.29784020303768294,36,97,2
0.7349397590361446,0.2312722307610371,3,97,3
0.0,0.4556817909204512,21460,98,0
0.3676470588235294,0.3953709623009666,523,98,1
0.7647058823529411,0.3786179533384836,24,98,2
0.0,0.4556817909204512,1834,99,0
0.75,0.5696022318153373,20174,99,1
0.0,0.4177083091032166,14420,100,0
0.25,0.3227746000033122,5454,100,1
